[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 95966559, 17864251]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 54501392]
[23352730, 119400816, 86172609, 205958532]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 16391386, 212378929]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 44925991, 33811304]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 102747470, 243147774]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 44925991, 111635793]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 44925991, 105253469]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 189383238, 232327292]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492]
