[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 43930599, 110625277]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 43930599, 110625277, 208537914]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 233522006, 87241620, 239542551, 109111580, 53759855]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 6042013, 235406005, 53816067]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 164271934, 25469695, 84153502]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 164271934, 25469695, 111571340]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 241533219, 85489785, 204448814, 18389493, 243890287]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 164271934, 25469695, 184389545]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 241533219, 85489785, 204448814, 7983096, 211428061]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 111285563, 10633451, 63154167]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 111285563, 10633451, 62575082]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 241533219, 85489785, 204448814, 7983096, 136277918]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35985113, 183524492, 163490334, 7073303, 141247805, 233161899, 191397334, 123944276, 40044401, 236813780, 88531102, 177657539, 146545433, 126600553, 7995633, 222744946, 36690781, 29500347, 109500390, 169613370, 239524769, 230245490, 75491121, 164816317, 32933622, 232870780, 189682817, 39664654, 195692026, 132690643, 29774862, 111285563, 10633451, 87783390]
